trade_id,entry_time,node,pair,direction,score,mode,entry_price,entry_atr,margin,risk_usd,max_mfe,max_mae,exit_time,gross_r,net_r,exit_type,friction,final_balance
1890,2026-01-05 07:55:00+00:00,USD_CAD__monday__london,USD_CAD,LONG,0.7584213999999999,HARVESTER,1.37808,0.00027000000000000835,0.7341277915697114,0.03670638957848557,0.0,1.6296296296295643,2026-01-05 08:00:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,1.8206369230928843
1891,2026-01-05 07:55:00+00:00,USD_CAD__monday__asia,USD_CAD,LONG,0.721614,HARVESTER,1.37808,0.00027000000000000835,0.7341277915697114,0.03670638957848557,0.0,1.6296296296295643,2026-01-05 08:00:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,1.80595436726149
1892,2026-01-05 08:00:00+00:00,EUR_JPY__monday__london,EUR_JPY,SHORT,0.7897162,HARVESTER,183.456,0.06250000000000203,0.7223817469045959,0.0361190873452298,1.3119999999998555,0.6880000000000795,2026-01-05 08:05:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,1.791506732323398
1893,2026-01-05 08:00:00+00:00,GBP_JPY__monday__london,GBP_JPY,SHORT,0.6898761999999999,HARVESTER,210.746,0.06907142857143153,0.7223817469045959,0.0361190873452298,1.9400206825233954,0.0,2026-01-05 08:05:00+00:00,0.25,0.2,TARGET,0.05,1.798730549792444
1894,2026-01-05 08:05:00+00:00,CHF_JPY__monday__london,CHF_JPY,SHORT,0.728054,HARVESTER,197.578,0.08114285714285886,0.7194922199169775,0.03597461099584888,0.4436619718309933,0.27112676056326807,2026-01-05 08:10:00+00:00,0.25,0.2,TARGET,0.05,1.8059254719916138
1895,2026-01-05 08:05:00+00:00,CHF_JPY__monday__london,CHF_JPY,SHORT,0.728054,HARVESTER,197.578,0.08114285714285886,0.7194922199169775,0.03597461099584888,0.4436619718309933,0.27112676056326807,2026-01-05 08:10:00+00:00,0.25,0.2,TARGET,0.05,1.8131203941907836
1896,2026-01-05 08:10:00+00:00,USD_CHF__monday__london,USD_CHF,LONG,0.717634,HARVESTER,0.7946,0.0003542857142857197,0.7252481576763136,0.03626240788381568,0.0,1.185483870967656,2026-01-05 08:15:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,1.7986154310372573
1897,2026-01-05 08:10:00+00:00,USD_CHF__monday__london,USD_CHF,LONG,0.717634,HARVESTER,0.7946,0.0003542857142857197,0.7252481576763136,0.03626240788381568,0.0,1.185483870967656,2026-01-05 08:15:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,1.784110467883731
1898,2026-01-05 08:15:00+00:00,GBP_USD__monday__london,GBP_USD,LONG,0.7776696,HARVESTER,1.34289,0.0005750000000000398,0.7136441871534924,0.03568220935767462,1.4782608695651454,0.06956521739098294,2026-01-05 08:20:00+00:00,0.25,0.2,TARGET,0.05,1.791246909755266
1899,2026-01-05 08:15:00+00:00,USD_JPY__monday__london,USD_JPY,SHORT,0.7480662,HARVESTER,156.939,0.06557142857142699,0.7136441871534924,0.03568220935767462,2.3638344226580266,0.0,2026-01-05 08:20:00+00:00,0.25,0.2,TARGET,0.05,1.7983833516268009
1900,2026-01-05 08:20:00+00:00,EUR_GBP__monday__london,EUR_GBP,SHORT,0.7610852,HARVESTER,0.87022,0.0002221428571428533,0.7193533406507203,0.03596766703253602,0.09003215434092761,0.7652733118971351,2026-01-05 08:25:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,1.7839962848137865
1901,2026-01-05 08:20:00+00:00,EUR_GBP__monday__london,EUR_GBP,SHORT,0.7610852,HARVESTER,0.87022,0.0002221428571428533,0.7193533406507203,0.03596766703253602,0.09003215434092761,0.7652733118971351,2026-01-05 08:25:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,1.769609218000772
1902,2026-01-05 08:25:00+00:00,AUD_CAD__monday__london,AUD_CAD,LONG,0.6538666,HARVESTER,0.92009,0.00033928571428573244,0.7078436872003089,0.03539218436001544,0.5305263157896487,0.17684210526299807,2026-01-05 08:30:00+00:00,0.25,0.2,TARGET,0.05,1.7766876548727752
1903,2026-01-05 08:25:00+00:00,AUD_CAD__monday__london,AUD_CAD,LONG,0.6538666,HARVESTER,0.92009,0.00033928571428573244,0.7078436872003089,0.03539218436001544,0.5305263157896487,0.17684210526299807,2026-01-05 08:30:00+00:00,0.25,0.2,TARGET,0.05,1.7837660917447784
1904,2026-01-05 08:30:00+00:00,USD_CAD__monday__london,USD_CAD,SHORT,0.6666040000000001,HARVESTER,1.37723,0.0003649999999999804,0.7135064366979115,0.03567532183489557,0.0,2.3561643835619974,2026-01-05 08:35:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,1.7694959630108202
1905,2026-01-05 08:30:00+00:00,USD_CAD__monday__london,USD_CAD,SHORT,0.6666040000000001,HARVESTER,1.37723,0.0003649999999999804,0.7135064366979115,0.03567532183489557,0.0,2.3561643835619974,2026-01-05 08:35:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,1.755225834276862
1906,2026-01-05 08:35:00+00:00,USD_CAD__monday__london,USD_CAD,LONG,0.6804737999999999,HARVESTER,1.37809,0.0003685714285714165,0.7020903337107448,0.03510451668553724,0.0,1.329457364341404,2026-01-05 08:40:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,1.7411840276026471
1907,2026-01-05 08:35:00+00:00,USD_JPY__monday__london,USD_JPY,LONG,0.6633866,HARVESTER,156.842,0.07714285714285804,0.7020903337107448,0.03510451668553724,0.4666666666663105,0.5314814814818025,2026-01-05 08:40:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,1.7271422209284322
1908,2026-01-05 08:40:00+00:00,USD_CAD__monday__london,USD_CAD,SHORT,0.640997,HARVESTER,1.37764,0.00036928571428570693,0.6908568883713728,0.03454284441856864,0.0,0.9206963249516813,2026-01-05 08:45:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,1.7133250831610047
1909,2026-01-05 08:40:00+00:00,USD_CAD__monday__london,USD_CAD,SHORT,0.640997,HARVESTER,1.37764,0.00036928571428570693,0.6908568883713728,0.03454284441856864,0.0,0.9206963249516813,2026-01-05 08:45:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,1.6995079453935773
1910,2026-01-05 08:45:00+00:00,EUR_USD__monday__london,EUR_USD,SHORT,0.7007329999999999,HARVESTER,1.16834,0.0004764285714285364,0.679803178157431,0.03399015890787155,0.5037481259371063,0.08395802098959539,2026-01-05 08:50:00+00:00,0.25,0.2,TARGET,0.05,1.7063059771751516
1911,2026-01-05 08:45:00+00:00,EUR_USD__monday__london,EUR_USD,SHORT,0.7007329999999999,HARVESTER,1.16834,0.0004764285714285364,0.679803178157431,0.03399015890787155,0.5037481259371063,0.08395802098959539,2026-01-05 08:50:00+00:00,0.25,0.2,TARGET,0.05,1.713104008956726
1912,2026-01-05 08:50:00+00:00,CHF_JPY__monday__london,CHF_JPY,SHORT,0.7749002,HARVESTER,197.317,0.08400000000000116,0.6852416035826904,0.03426208017913452,0.7142857142857315,0.22619047619053803,2026-01-05 08:55:00+00:00,0.25,0.2,TARGET,0.05,1.719956424992553
1913,2026-01-05 08:50:00+00:00,CHF_JPY__monday__london,CHF_JPY,SHORT,0.7749002,HARVESTER,197.317,0.08400000000000116,0.6852416035826904,0.03426208017913452,0.7142857142857315,0.22619047619053803,2026-01-05 08:55:00+00:00,0.25,0.2,TARGET,0.05,1.72680884102838
1914,2026-01-05 08:55:00+00:00,EUR_JPY__monday__london,EUR_JPY,SHORT,0.6469418,HARVESTER,183.224,0.07971428571428264,0.690723536411352,0.0345361768205676,0.16308243727570101,0.4014336917564219,2026-01-05 09:00:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,1.712994370300153
1915,2026-01-05 08:55:00+00:00,EUR_JPY__monday__london,EUR_JPY,SHORT,0.6469418,HARVESTER,183.224,0.07971428571428264,0.690723536411352,0.0345361768205676,0.16308243727570101,0.4014336917564219,2026-01-05 09:00:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,1.6991798995719258
1916,2026-01-05 09:00:00+00:00,EUR_CHF__monday__london,EUR_CHF,LONG,0.760371,HARVESTER,0.92894,0.0002521428571428357,0.6796719598287704,0.03398359799143852,1.1898016997166838,0.23796033994316065,2026-01-05 09:05:00+00:00,0.25,0.2,TARGET,0.05,1.7059766191702135
1917,2026-01-05 09:00:00+00:00,EUR_CHF__monday__london,EUR_CHF,LONG,0.760371,HARVESTER,0.92894,0.0002521428571428357,0.6796719598287704,0.03398359799143852,1.1898016997166838,0.23796033994316065,2026-01-05 09:05:00+00:00,0.25,0.2,TARGET,0.05,1.7127733387685011
1918,2026-01-05 09:05:00+00:00,CHF_JPY__monday__london,CHF_JPY,SHORT,0.7415362,HARVESTER,197.24,0.08885714285714284,0.6851093355074005,0.03425546677537002,1.6993569131833977,0.0,2026-01-05 09:10:00+00:00,0.25,0.2,TARGET,0.05,1.7196244321235752
1919,2026-01-05 09:05:00+00:00,CHF_JPY__monday__london,CHF_JPY,SHORT,0.7415362,HARVESTER,197.24,0.08885714285714284,0.6851093355074005,0.03425546677537002,1.6993569131833977,0.0,2026-01-05 09:10:00+00:00,0.25,0.2,TARGET,0.05,1.7264755254786492
1920,2026-01-05 09:10:00+00:00,EUR_GBP__monday__london,EUR_GBP,SHORT,0.7472169999999999,HARVESTER,0.86994,0.00022999999999998418,0.6905902101914597,0.03452951050957299,0.5217391304348575,0.3478260869564108,2026-01-05 09:15:00+00:00,0.25,0.2,TARGET,0.05,1.733381427580564
1921,2026-01-05 09:10:00+00:00,EUR_GBP__monday__london,EUR_GBP,SHORT,0.7472169999999999,HARVESTER,0.86994,0.00022999999999998418,0.6905902101914597,0.03452951050957299,0.5217391304348575,0.3478260869564108,2026-01-05 09:15:00+00:00,0.25,0.2,TARGET,0.05,1.7402873296824786
1922,2026-01-05 09:15:00+00:00,EUR_CHF__monday__london,EUR_CHF,LONG,0.7853664,HARVESTER,0.92942,0.00024857142857141545,0.6961149318729914,0.03480574659364957,0.0,0.9655172413794336,2026-01-05 09:20:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,1.7263650310450187
1923,2026-01-05 09:15:00+00:00,GBP_JPY__monday__london,GBP_JPY,LONG,0.7002566,HARVESTER,210.613,0.09142857142857354,0.6961149318729914,0.03480574659364957,0.8421874999999607,0.0,2026-01-05 09:20:00+00:00,0.25,0.2,TARGET,0.05,1.7333261803637485
1924,2026-01-05 09:20:00+00:00,GBP_USD__monday__london,GBP_USD,LONG,0.7844204,HARVESTER,1.34318,0.0005842857142856721,0.6933304721454994,0.03466652360727497,0.5134474327628167,0.0684596577017849,2026-01-05 09:25:00+00:00,0.25,0.2,TARGET,0.05,1.7402594850852036
1925,2026-01-05 09:20:00+00:00,GBP_USD__monday__london,GBP_USD,LONG,0.7844204,HARVESTER,1.34318,0.0005842857142856721,0.6933304721454994,0.03466652360727497,0.5134474327628167,0.0684596577017849,2026-01-05 09:25:00+00:00,0.25,0.2,TARGET,0.05,1.7471927898066586
1926,2026-01-05 09:25:00+00:00,EUR_USD__monday__london,EUR_USD,LONG,0.7376918,HARVESTER,1.1687,0.00042285714285712165,0.6988771159226635,0.034943855796133176,0.0,1.6790540540541108,2026-01-05 09:30:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,1.7332152474882054
1927,2026-01-05 09:25:00+00:00,EUR_USD__monday__london,EUR_USD,LONG,0.7376918,HARVESTER,1.1687,0.00042285714285712165,0.6988771159226635,0.034943855796133176,0.0,1.6790540540541108,2026-01-05 09:30:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,1.7192377051697523
1928,2026-01-05 09:30:00+00:00,NZD_JPY__monday__london,NZD_JPY,SHORT,0.7192917999999999,HARVESTER,90.161,0.04671428571428444,0.6876950820679009,0.034384754103395046,0.2354740061161219,0.8134556574923064,2026-01-05 09:35:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,1.7054838035283943
1929,2026-01-05 09:30:00+00:00,NZD_JPY__monday__london,NZD_JPY,SHORT,0.7192917999999999,HARVESTER,90.161,0.04671428571428444,0.6876950820679009,0.034384754103395046,0.2354740061161219,0.8134556574923064,2026-01-05 09:35:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,1.6917299018870364
1930,2026-01-05 09:35:00+00:00,GBP_JPY__monday__london,GBP_JPY,LONG,0.758939,HARVESTER,210.726,0.07921428571428432,0.6766919607548145,0.03383459803774073,0.6816952209197853,0.3282236248874236,2026-01-05 09:40:00+00:00,0.25,0.2,TARGET,0.05,1.6984968214945846
1931,2026-01-05 09:35:00+00:00,GBP_JPY__monday__london,GBP_JPY,LONG,0.758939,HARVESTER,210.726,0.07921428571428432,0.6766919607548145,0.03383459803774073,0.6816952209197853,0.3282236248874236,2026-01-05 09:40:00+00:00,0.25,0.2,TARGET,0.05,1.7052637411021327
1932,2026-01-05 09:40:00+00:00,NZD_USD__monday__london,NZD_USD,SHORT,0.6743864,HARVESTER,0.57473,0.00027928571428571206,0.682105496440853,0.034105274822042654,0.57289002557523,0.07161125319700314,2026-01-05 09:45:00+00:00,0.25,0.2,TARGET,0.05,1.7120847960665413
1933,2026-01-05 09:40:00+00:00,GBP_JPY__monday__london,GBP_JPY,LONG,0.6196876,HARVESTER,210.724,0.07921428571428635,0.682105496440853,0.034105274822042654,2.2344454463483077,0.0,2026-01-05 09:45:00+00:00,0.25,0.2,TARGET,0.05,1.7189058510309498
1934,2026-01-05 09:45:00+00:00,CHF_JPY__monday__london,CHF_JPY,SHORT,0.7889302,HARVESTER,197.04,0.07728571428571586,0.68756234041238,0.034378117020619,0.0,1.1903881700555963,2026-01-05 09:50:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,1.7051546042227022
1935,2026-01-05 09:45:00+00:00,CHF_JPY__monday__london,CHF_JPY,SHORT,0.7889302,HARVESTER,197.04,0.07728571428571586,0.68756234041238,0.034378117020619,0.0,1.1903881700555963,2026-01-05 09:50:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,1.6914033574144545
1936,2026-01-05 09:50:00+00:00,GBP_JPY__monday__london,GBP_JPY,LONG,0.7863436,HARVESTER,210.894,0.07971428571428671,0.6765613429657819,0.03382806714828909,0.9032258064516359,0.125448028674076,2026-01-05 09:55:00+00:00,0.25,0.2,TARGET,0.05,1.6981689708441123
1937,2026-01-05 09:50:00+00:00,GBP_JPY__monday__london,GBP_JPY,LONG,0.7863436,HARVESTER,210.894,0.07971428571428671,0.6765613429657819,0.03382806714828909,0.9032258064516359,0.125448028674076,2026-01-05 09:55:00+00:00,0.25,0.2,TARGET,0.05,1.7049345842737702
1938,2026-01-05 09:55:00+00:00,GBP_USD__monday__london,GBP_USD,LONG,0.7691692,HARVESTER,1.3438,0.0004971428571428468,0.6819738337095081,0.034098691685475406,1.3275862068963438,0.0,2026-01-05 10:00:00+00:00,0.25,0.2,TARGET,0.05,1.7117543226108654
1939,2026-01-05 09:55:00+00:00,GBP_USD__monday__london,GBP_USD,LONG,0.7691692,HARVESTER,1.3438,0.0004971428571428468,0.6819738337095081,0.034098691685475406,1.3275862068963438,0.0,2026-01-05 10:00:00+00:00,0.25,0.2,TARGET,0.05,1.7185740609479605
1940,2026-01-05 10:00:00+00:00,EUR_GBP__monday__london,EUR_GBP,SHORT,0.7870454,HARVESTER,0.86905,0.00023714285714286434,0.6874296243791843,0.034371481218959214,1.2228915662650757,0.0,2026-01-05 10:05:00+00:00,0.25,0.2,TARGET,0.05,1.7254483571917523
1941,2026-01-05 10:00:00+00:00,EUR_GBP__monday__london,EUR_GBP,SHORT,0.7870454,HARVESTER,0.86905,0.00023714285714286434,0.6874296243791843,0.034371481218959214,1.2228915662650757,0.0,2026-01-05 10:05:00+00:00,0.25,0.2,TARGET,0.05,1.732322653435544
1942,2026-01-05 10:05:00+00:00,EUR_GBP__monday__london,EUR_GBP,SHORT,0.7626642,HARVESTER,0.86894,0.0002414285714285829,0.6929290613742177,0.034646453068710885,0.455621301775352,0.12426035502947423,2026-01-05 10:10:00+00:00,0.25,0.2,TARGET,0.05,1.7392519440492862
1943,2026-01-05 10:05:00+00:00,EUR_GBP__monday__london,EUR_GBP,SHORT,0.7626642,HARVESTER,0.86894,0.0002414285714285829,0.6929290613742177,0.034646453068710885,0.455621301775352,0.12426035502947423,2026-01-05 10:10:00+00:00,0.25,0.2,TARGET,0.05,1.7461812346630283
1944,2026-01-05 10:10:00+00:00,USD_CHF__monday__london,USD_CHF,SHORT,0.7480984,HARVESTER,0.79585,0.0003942857142857121,0.6984724938652114,0.03492362469326057,0.6340579710144264,0.025362318840746006,2026-01-05 10:15:00+00:00,0.25,0.2,TARGET,0.05,1.7531659596016804
1945,2026-01-05 10:10:00+00:00,USD_CHF__monday__london,USD_CHF,SHORT,0.7480984,HARVESTER,0.79585,0.0003942857142857121,0.6984724938652114,0.03492362469326057,0.6340579710144264,0.025362318840746006,2026-01-05 10:15:00+00:00,0.25,0.2,TARGET,0.05,1.7601506845403325
1946,2026-01-05 10:15:00+00:00,GBP_USD__monday__london,GBP_USD,LONG,0.7614324,HARVESTER,1.34494,0.0005478571428571476,0.704060273816133,0.03520301369080665,1.6427640156451766,0.0,2026-01-05 10:20:00+00:00,0.25,0.2,TARGET,0.05,1.7671912872784938
1947,2026-01-05 10:15:00+00:00,GBP_USD__monday__london,GBP_USD,LONG,0.7614324,HARVESTER,1.34494,0.0005478571428571476,0.704060273816133,0.03520301369080665,1.6427640156451766,0.0,2026-01-05 10:20:00+00:00,0.25,0.2,TARGET,0.05,1.7742318900166552
1948,2026-01-05 10:20:00+00:00,EUR_GBP__monday__london,EUR_GBP,SHORT,0.7394694,HARVESTER,0.86858,0.00025214285714286744,0.7096927560066622,0.035484637800333105,0.8725212464588799,0.0,2026-01-05 10:25:00+00:00,0.25,0.2,TARGET,0.05,1.7813288175767217
1949,2026-01-05 10:20:00+00:00,EUR_GBP__monday__london,EUR_GBP,SHORT,0.7394694,HARVESTER,0.86858,0.00025214285714286744,0.7096927560066622,0.035484637800333105,0.8725212464588799,0.0,2026-01-05 10:25:00+00:00,0.25,0.2,TARGET,0.05,1.7884257451367882
1950,2026-01-05 10:25:00+00:00,EUR_JPY__monday__london,EUR_JPY,SHORT,0.7846569999999999,HARVESTER,183.166,0.05900000000000156,0.7153702980547152,0.03576851490273576,1.2203389830508615,0.0,2026-01-05 10:30:00+00:00,0.25,0.2,TARGET,0.05,1.7955794481173353
1951,2026-01-05 10:25:00+00:00,EUR_JPY__monday__london,EUR_JPY,SHORT,0.7846569999999999,HARVESTER,183.166,0.05900000000000156,0.7153702980547152,0.03576851490273576,1.2203389830508615,0.0,2026-01-05 10:30:00+00:00,0.25,0.2,TARGET,0.05,1.8027331510978823
1952,2026-01-05 10:30:00+00:00,CHF_JPY__monday__london,CHF_JPY,SHORT,0.7329968,HARVESTER,196.888,0.08650000000000091,0.7210932604391529,0.036054663021957645,0.4161849710982773,1.8612716763005743,2026-01-05 10:35:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,1.7883112858890993
1953,2026-01-05 10:30:00+00:00,EUR_USD__monday__london,EUR_USD,SHORT,0.712527,HARVESTER,1.16821,0.000401428571428616,0.7210932604391529,0.036054663021957645,0.0,1.071174377223907,2026-01-05 10:35:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,1.7738894206803162
1954,2026-01-05 10:35:00+00:00,USD_JPY__monday__london,USD_JPY,SHORT,0.7949179999999999,HARVESTER,156.72,0.05100000000000193,0.7095557682721265,0.035477788413606326,0.39215686274528383,0.5490196078429515,2026-01-05 10:40:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,1.7596983053148736
1955,2026-01-05 10:35:00+00:00,AUD_JPY__monday__london,AUD_JPY,SHORT,0.7025682000000001,HARVESTER,104.728,0.03978571428571546,0.7095557682721265,0.035477788413606326,0.4524236983842049,0.2513464991024551,2026-01-05 10:40:00+00:00,0.25,0.2,TARGET,0.05,1.7667938629975948
1956,2026-01-05 10:40:00+00:00,USD_CHF__monday__london,USD_CHF,SHORT,0.7238325999999999,HARVESTER,0.79542,0.00038642857142856535,0.706717545199038,0.035335877259951895,1.3456561922365293,0.0,2026-01-05 10:45:00+00:00,0.25,0.2,TARGET,0.05,1.7738610384495852
1957,2026-01-05 10:40:00+00:00,EUR_CHF__monday__london,EUR_CHF,SHORT,0.7160911999999999,HARVESTER,0.92948,0.0003385714285714103,0.706717545199038,0.035335877259951895,1.1223628691981835,0.0,2026-01-05 10:45:00+00:00,0.25,0.2,TARGET,0.05,1.7809282139015756
1958,2026-01-05 10:45:00+00:00,AUD_JPY__monday__london,AUD_JPY,SHORT,0.7461362,HARVESTER,104.7,0.040285714285716825,0.7123712855606302,0.03561856427803151,1.1418439716312945,0.2482269503543685,2026-01-05 10:50:00+00:00,0.25,0.2,TARGET,0.05,1.788051926757182
1959,2026-01-05 10:45:00+00:00,AUD_JPY__monday__london,AUD_JPY,SHORT,0.7461362,HARVESTER,104.7,0.040285714285716825,0.7123712855606302,0.03561856427803151,1.1418439716312945,0.2482269503543685,2026-01-05 10:50:00+00:00,0.25,0.2,TARGET,0.05,1.7951756396127883
1960,2026-01-05 10:50:00+00:00,AUD_JPY__monday__london,AUD_JPY,SHORT,0.706154,HARVESTER,104.667,0.04078571428571719,0.7180702558451153,0.035903512792255766,0.0,1.2749562171625974,2026-01-05 10:55:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,1.780814234495886
1961,2026-01-05 10:50:00+00:00,USD_JPY__monday__london,USD_JPY,SHORT,0.6962352,HARVESTER,156.59,0.05328571428571495,0.7180702558451153,0.035903512792255766,0.0,0.7506702412867046,2026-01-05 10:55:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,1.7664528293789836
1962,2026-01-05 10:55:00+00:00,EUR_CHF__monday__london,EUR_CHF,SHORT,0.7323386,HARVESTER,0.929,0.0003285714285714162,0.7065811317515934,0.03532905658757967,0.9130434782611413,0.48695652173896,2026-01-05 11:00:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,1.7523212067439518
1963,2026-01-05 10:55:00+00:00,CHF_JPY__monday__london,CHF_JPY,LONG,0.6925766,HARVESTER,197.058,0.10042857142856983,0.7065811317515934,0.03532905658757967,0.4679943100995513,1.3541963015647012,2026-01-05 11:00:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,1.7381895841089199
1964,2026-01-05 11:00:00+00:00,USD_JPY__monday__london,USD_JPY,SHORT,0.730329,HARVESTER,156.592,0.053714285714282335,0.695275833643568,0.0347637916821784,1.1170212765958574,0.0558510638295283,2026-01-05 11:05:00+00:00,0.25,0.2,TARGET,0.05,1.7451423424453556
1965,2026-01-05 11:00:00+00:00,USD_JPY__monday__london,USD_JPY,SHORT,0.730329,HARVESTER,156.592,0.053714285714282335,0.695275833643568,0.0347637916821784,1.1170212765958574,0.0558510638295283,2026-01-05 11:05:00+00:00,0.25,0.2,TARGET,0.05,1.7520951007817913
1966,2026-01-05 11:05:00+00:00,EUR_GBP__monday__london,EUR_GBP,SHORT,0.6411302,HARVESTER,0.86811,0.00024357142857144614,0.7008380403127166,0.035041902015635826,1.4369501466277599,0.0,2026-01-05 11:10:00+00:00,0.25,0.2,TARGET,0.05,1.7591034811849184
1967,2026-01-05 11:05:00+00:00,EUR_GBP__monday__london,EUR_GBP,SHORT,0.6411302,HARVESTER,0.86811,0.00024357142857144614,0.7008380403127166,0.035041902015635826,1.4369501466277599,0.0,2026-01-05 11:10:00+00:00,0.25,0.2,TARGET,0.05,1.7661118615880456
1968,2026-01-05 11:10:00+00:00,AUD_CAD__monday__london,AUD_CAD,SHORT,0.7223244,HARVESTER,0.92013,0.00028285714285714025,0.7064447446352183,0.035322237231760915,0.0,1.0959595959597208,2026-01-05 11:15:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,1.7519829666953413
1969,2026-01-05 11:10:00+00:00,EUR_USD__monday__london,EUR_USD,SHORT,0.7095652,HARVESTER,1.16838,0.0003742857142857555,0.7064447446352183,0.035322237231760915,0.7748091603049948,0.3740458015267538,2026-01-05 11:15:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,1.737854071802637
1970,2026-01-05 11:15:00+00:00,GBP_JPY__monday__london,GBP_JPY,LONG,0.6699210000000001,HARVESTER,210.839,0.07857142857143222,0.6951416287210548,0.03475708143605274,0.8781818181816298,0.012727272727332907,2026-01-05 11:20:00+00:00,0.25,0.2,TARGET,0.05,1.7448054880898476
