pair,weekday,session,quarter,data_present,surrogate_trial_count,status
USD_CHF,thursday,ASIA,Q4,True,8,PARTIAL_SURROGATE
USD_CHF,thursday,LONDON,Q1,True,0,DATA_ONLY
USD_CHF,thursday,LONDON,Q2,True,0,DATA_ONLY
USD_CHF,thursday,LONDON,Q3,True,8,PARTIAL_SURROGATE
USD_CHF,thursday,LONDON,Q4,True,0,DATA_ONLY
USD_CHF,thursday,NY,Q1,True,8,PARTIAL_SURROGATE
USD_CHF,thursday,NY,Q2,True,0,DATA_ONLY
USD_CHF,thursday,NY,Q3,True,8,PARTIAL_SURROGATE
USD_CHF,thursday,NY,Q4,True,0,DATA_ONLY
USD_CHF,friday,ASIA,Q1,True,8,PARTIAL_SURROGATE
USD_CHF,friday,ASIA,Q2,True,12,PARTIAL_SURROGATE
USD_CHF,friday,ASIA,Q3,True,8,PARTIAL_SURROGATE
USD_CHF,friday,ASIA,Q4,True,8,PARTIAL_SURROGATE
USD_CHF,friday,LONDON,Q1,True,0,DATA_ONLY
USD_CHF,friday,LONDON,Q2,True,0,DATA_ONLY
USD_CHF,friday,LONDON,Q3,True,8,PARTIAL_SURROGATE
USD_CHF,friday,LONDON,Q4,True,0,DATA_ONLY
USD_CHF,friday,NY,Q1,True,8,PARTIAL_SURROGATE
USD_CHF,friday,NY,Q2,True,0,DATA_ONLY
USD_CHF,friday,NY,Q3,True,8,PARTIAL_SURROGATE
USD_CHF,friday,NY,Q4,True,0,DATA_ONLY
USD_JPY,monday,ASIA,Q1,True,0,DATA_ONLY
USD_JPY,monday,ASIA,Q2,True,0,DATA_ONLY
USD_JPY,monday,ASIA,Q3,True,0,DATA_ONLY
USD_JPY,monday,ASIA,Q4,True,12,PARTIAL_SURROGATE
USD_JPY,monday,LONDON,Q1,True,0,DATA_ONLY
USD_JPY,monday,LONDON,Q2,True,8,PARTIAL_SURROGATE
USD_JPY,monday,LONDON,Q3,True,0,DATA_ONLY
USD_JPY,monday,LONDON,Q4,True,0,DATA_ONLY
USD_JPY,monday,NY,Q1,True,0,DATA_ONLY
USD_JPY,monday,NY,Q2,True,12,PARTIAL_SURROGATE
USD_JPY,monday,NY,Q3,True,0,DATA_ONLY
USD_JPY,monday,NY,Q4,True,0,DATA_ONLY
USD_JPY,tuesday,ASIA,Q1,True,0,DATA_ONLY
USD_JPY,tuesday,ASIA,Q2,True,0,DATA_ONLY
USD_JPY,tuesday,ASIA,Q3,True,0,DATA_ONLY
USD_JPY,tuesday,ASIA,Q4,True,12,PARTIAL_SURROGATE
USD_JPY,tuesday,LONDON,Q1,True,0,DATA_ONLY
USD_JPY,tuesday,LONDON,Q2,True,8,PARTIAL_SURROGATE
USD_JPY,tuesday,LONDON,Q3,True,0,DATA_ONLY
USD_JPY,tuesday,LONDON,Q4,True,0,DATA_ONLY
USD_JPY,tuesday,NY,Q1,True,0,DATA_ONLY
USD_JPY,tuesday,NY,Q2,True,12,PARTIAL_SURROGATE
USD_JPY,tuesday,NY,Q3,True,0,DATA_ONLY
USD_JPY,tuesday,NY,Q4,True,0,DATA_ONLY
USD_JPY,wednesday,ASIA,Q1,True,0,DATA_ONLY
USD_JPY,wednesday,ASIA,Q2,True,0,DATA_ONLY
USD_JPY,wednesday,ASIA,Q3,True,0,DATA_ONLY
USD_JPY,wednesday,ASIA,Q4,True,12,PARTIAL_SURROGATE
USD_JPY,wednesday,LONDON,Q1,True,0,DATA_ONLY
USD_JPY,wednesday,LONDON,Q2,True,8,PARTIAL_SURROGATE
USD_JPY,wednesday,LONDON,Q3,True,0,DATA_ONLY
USD_JPY,wednesday,LONDON,Q4,True,0,DATA_ONLY
USD_JPY,wednesday,NY,Q1,True,0,DATA_ONLY
USD_JPY,wednesday,NY,Q2,True,12,PARTIAL_SURROGATE
USD_JPY,wednesday,NY,Q3,True,0,DATA_ONLY
USD_JPY,wednesday,NY,Q4,True,0,DATA_ONLY
USD_JPY,thursday,ASIA,Q1,True,0,DATA_ONLY
USD_JPY,thursday,ASIA,Q2,True,0,DATA_ONLY
USD_JPY,thursday,ASIA,Q3,True,0,DATA_ONLY
USD_JPY,thursday,ASIA,Q4,True,12,PARTIAL_SURROGATE
USD_JPY,thursday,LONDON,Q1,True,0,DATA_ONLY
USD_JPY,thursday,LONDON,Q2,True,8,PARTIAL_SURROGATE
USD_JPY,thursday,LONDON,Q3,True,0,DATA_ONLY
USD_JPY,thursday,LONDON,Q4,True,0,DATA_ONLY
USD_JPY,thursday,NY,Q1,True,0,DATA_ONLY
USD_JPY,thursday,NY,Q2,True,12,PARTIAL_SURROGATE
USD_JPY,thursday,NY,Q3,True,0,DATA_ONLY
USD_JPY,thursday,NY,Q4,True,0,DATA_ONLY
USD_JPY,friday,ASIA,Q1,True,0,DATA_ONLY
USD_JPY,friday,ASIA,Q2,True,0,DATA_ONLY
USD_JPY,friday,ASIA,Q3,True,0,DATA_ONLY
USD_JPY,friday,ASIA,Q4,True,12,PARTIAL_SURROGATE
USD_JPY,friday,LONDON,Q1,True,0,DATA_ONLY
USD_JPY,friday,LONDON,Q2,True,8,PARTIAL_SURROGATE
USD_JPY,friday,LONDON,Q3,True,0,DATA_ONLY
USD_JPY,friday,LONDON,Q4,True,0,DATA_ONLY
USD_JPY,friday,NY,Q1,True,0,DATA_ONLY
USD_JPY,friday,NY,Q2,True,12,PARTIAL_SURROGATE
USD_JPY,friday,NY,Q3,True,0,DATA_ONLY
USD_JPY,friday,NY,Q4,True,0,DATA_ONLY
