trade_id,cluster_id,entry_time,exit_time,direction,distance,entry_mode,static_pips,aee_pips,static_R,aee_R,static_reason,aee_reason
T0533,LONG_6_002,2024-01-15T12:00:00.000000000Z,2024-01-15T12:00:00.000000000Z,LONG,6.0,harvester,6.0,0.2999999999997449,1.0,0.04999999999995749,TP_HIT,DECAY_EXIT
T0534,LONG_6_003,2024-01-15T13:09:00.000000000Z,2024-01-15T13:09:00.000000000Z,LONG,6.0,harvester,6.0,-2.1999999999988695,1.0,-0.36666666666647824,TP_HIT,DECAY_EXIT
T0535,LONG_6_003,2024-01-15T13:12:00.000000000Z,2024-01-15T13:12:00.000000000Z,LONG,6.0,harvester,-6.0,-4.00000000000178,-1.0,-0.6666666666669633,SL_HIT,DECAY_EXIT
T0536,LONG_6_003,2024-01-15T13:15:00.000000000Z,2024-01-15T13:15:00.000000000Z,LONG,6.0,harvester,6.0,-1.80000000000069,1.0,-0.300000000000115,TP_HIT,DECAY_EXIT
T0537,LONG_6_003,2024-01-15T13:18:00.000000000Z,2024-01-15T13:18:00.000000000Z,LONG,6.0,harvester,-6.0,1.2999999999996348,-1.0,0.2166666666666058,SL_HIT,HARVEST
T0538,LONG_6_003,2024-01-15T13:21:00.000000000Z,2024-01-15T13:21:00.000000000Z,LONG,6.0,harvester,-6.0,-6.0,-1.0,-1.0,SL_HIT,PANIC
T0539,LONG_6_003,2024-01-15T13:24:00.000000000Z,2024-01-15T13:24:00.000000000Z,LONG,6.0,harvester,-6.0,-6.0,-1.0,-1.0,SL_HIT,PANIC
T0540,LONG_6_003,2024-01-15T13:27:00.000000000Z,2024-01-15T13:27:00.000000000Z,LONG,6.0,harvester,-6.0,0.2999999999997449,-1.0,0.04999999999995749,SL_HIT,HARVEST
T0541,LONG_6_004,2024-01-15T14:08:00.000000000Z,2024-01-15T14:08:00.000000000Z,LONG,6.0,harvester,6.0,3.20000000000098,1.0,0.5333333333334966,TP_HIT,HOLD
T0542,LONG_6_004,2024-01-15T14:11:00.000000000Z,2024-01-15T14:11:00.000000000Z,LONG,6.0,harvester,6.0,6.399999999999739,1.0,1.0666666666666231,TP_HIT,HOLD
T0543,LONG_6_004,2024-01-15T14:14:00.000000000Z,2024-01-15T14:14:00.000000000Z,LONG,6.0,harvester,6.0,9.299999999998754,1.0,1.5499999999997922,TP_HIT,HOLD
T0544,LONG_6_004,2024-01-15T14:17:00.000000000Z,2024-01-15T14:17:00.000000000Z,LONG,6.0,harvester,6.0,8.40000000000174,1.0,1.40000000000029,TP_HIT,HOLD
T0545,LONG_6_004,2024-01-15T14:20:00.000000000Z,2024-01-15T14:20:00.000000000Z,LONG,6.0,harvester,6.0,11.499999999999844,1.0,1.9166666666666405,TP_HIT,HOLD
T0546,LONG_6_004,2024-01-15T14:23:00.000000000Z,2024-01-15T14:23:00.000000000Z,LONG,6.0,harvester,6.0,7.800000000000029,1.0,1.300000000000005,TP_HIT,HOLD
T0547,LONG_6_004,2024-01-15T14:26:00.000000000Z,2024-01-15T14:26:00.000000000Z,LONG,6.0,harvester,6.0,6.00000000000156,1.0,1.00000000000026,TP_HIT,HOLD
T0548,LONG_6_004,2024-01-15T14:29:00.000000000Z,2024-01-15T14:29:00.000000000Z,LONG,6.0,harvester,6.0,6.999999999999229,1.0,1.1666666666665382,TP_HIT,HOLD
T0549,LONG_6_004,2024-01-15T14:32:00.000000000Z,2024-01-15T14:32:00.000000000Z,LONG,6.0,harvester,6.0,6.899999999998574,1.0,1.1499999999997623,TP_HIT,HOLD
T0550,LONG_6_004,2024-01-15T14:35:00.000000000Z,2024-01-15T14:35:00.000000000Z,LONG,6.0,harvester,6.0,0.1999999999990898,1.0,0.033333333333181635,TP_HIT,HARVEST
T0551,LONG_6_004,2024-01-15T14:38:00.000000000Z,2024-01-15T14:38:00.000000000Z,LONG,6.0,harvester,6.0,6.099999999999994,1.0,1.0166666666666657,TP_HIT,HOLD
T0552,LONG_6_004,2024-01-15T14:41:00.000000000Z,2024-01-15T14:41:00.000000000Z,LONG,6.0,harvester,6.0,5.1000000000001044,1.0,0.8500000000000174,TP_HIT,HOLD
T0553,LONG_6_004,2024-01-15T14:45:00.000000000Z,2024-01-15T14:45:00.000000000Z,LONG,6.0,harvester,6.0,5.899999999998684,1.0,0.983333333333114,TP_HIT,HOLD
T0554,LONG_6_004,2024-01-15T14:48:00.000000000Z,2024-01-15T14:48:00.000000000Z,LONG,6.0,harvester,6.0,9.500000000000064,1.0,1.583333333333344,TP_HIT,HOLD
T0555,LONG_6_004,2024-01-15T14:51:00.000000000Z,2024-01-15T14:51:00.000000000Z,LONG,6.0,harvester,6.0,0.1999999999990898,1.0,0.033333333333181635,TP_HIT,HARVEST
T0556,LONG_6_004,2024-01-15T14:55:00.000000000Z,2024-01-15T14:55:00.000000000Z,LONG,6.0,harvester,6.0,7.599999999998719,1.0,1.2666666666664532,TP_HIT,HOLD
T0557,LONG_6_004,2024-01-15T14:58:00.000000000Z,2024-01-15T14:58:00.000000000Z,LONG,6.0,harvester,6.0,6.800000000000139,1.0,1.1333333333333566,TP_HIT,HOLD
T0558,LONG_6_004,2024-01-15T15:01:00.000000000Z,2024-01-15T15:01:00.000000000Z,LONG,6.0,harvester,6.0,6.6000000000010495,1.0,1.1000000000001748,TP_HIT,HOLD
T0559,LONG_6_004,2024-01-15T15:04:00.000000000Z,2024-01-15T15:04:00.000000000Z,LONG,6.0,harvester,6.0,3.8000000000004697,1.0,0.6333333333334116,TP_HIT,HOLD
T0560,LONG_6_004,2024-01-15T15:07:00.000000000Z,2024-01-15T15:07:00.000000000Z,LONG,6.0,harvester,-6.0,3.6999999999998145,-1.0,0.6166666666666357,SL_HIT,HOLD
T0561,LONG_6_004,2024-01-15T15:10:00.000000000Z,2024-01-15T15:10:00.000000000Z,LONG,6.0,harvester,6.0,5.60000000000116,1.0,0.9333333333335266,TP_HIT,HOLD
T0562,LONG_6_004,2024-01-15T15:13:00.000000000Z,2024-01-15T15:13:00.000000000Z,LONG,6.0,harvester,6.0,7.299999999998974,1.0,1.2166666666664956,TP_HIT,HOLD
T0563,LONG_6_004,2024-01-15T15:16:00.000000000Z,2024-01-15T15:16:00.000000000Z,LONG,6.0,harvester,6.0,5.399999999999849,1.0,0.8999999999999749,TP_HIT,HOLD
T0564,LONG_6_004,2024-01-15T15:19:00.000000000Z,2024-01-15T15:19:00.000000000Z,LONG,6.0,harvester,6.0,6.200000000000649,1.0,1.0333333333334416,TP_HIT,HOLD
T0565,LONG_6_004,2024-01-15T15:22:00.000000000Z,2024-01-15T15:22:00.000000000Z,LONG,6.0,harvester,6.0,4.20000000000087,1.0,0.700000000000145,TP_HIT,HOLD
T0566,LONG_6_004,2024-01-15T15:25:00.000000000Z,2024-01-15T15:25:00.000000000Z,LONG,6.0,harvester,-6.0,1.40000000000029,-1.0,0.23333333333338166,SL_HIT,HOLD
T0567,LONG_6_004,2024-01-15T15:28:00.000000000Z,2024-01-15T15:28:00.000000000Z,LONG,6.0,harvester,-6.0,2.9999999999996696,-1.0,0.49999999999994493,SL_HIT,HOLD
T0568,LONG_6_004,2024-01-15T15:31:00.000000000Z,2024-01-15T15:31:00.000000000Z,LONG,6.0,harvester,6.0,4.999999999999449,1.0,0.8333333333332416,TP_HIT,HOLD
T0569,LONG_6_004,2024-01-15T15:34:00.000000000Z,2024-01-15T15:34:00.000000000Z,LONG,6.0,harvester,6.0,6.00000000000156,1.0,1.00000000000026,TP_HIT,HOLD
T0570,LONG_6_004,2024-01-15T15:37:00.000000000Z,2024-01-15T15:37:00.000000000Z,LONG,6.0,harvester,6.0,8.700000000001484,1.0,1.4500000000002473,TP_HIT,HOLD
T0571,LONG_6_004,2024-01-15T15:40:00.000000000Z,2024-01-15T15:40:00.000000000Z,LONG,6.0,harvester,6.0,8.099999999999774,1.0,1.3499999999999623,TP_HIT,HOLD
T0572,LONG_6_004,2024-01-15T15:43:00.000000000Z,2024-01-15T15:43:00.000000000Z,LONG,6.0,harvester,6.0,7.500000000000284,1.0,1.2500000000000473,TP_HIT,HOLD
T0573,LONG_6_004,2024-01-15T15:46:00.000000000Z,2024-01-15T15:46:00.000000000Z,LONG,6.0,harvester,6.0,5.9000000000009045,1.0,0.983333333333484,TP_HIT,HOLD
T0574,LONG_6_004,2024-01-15T15:49:00.000000000Z,2024-01-15T15:49:00.000000000Z,LONG,6.0,harvester,6.0,2.9999999999996696,1.0,0.49999999999994493,TP_HIT,HOLD
T0575,LONG_6_004,2024-01-15T15:52:00.000000000Z,2024-01-15T15:52:00.000000000Z,LONG,6.0,harvester,0.20000000000131024,0.20000000000131024,0.03333333333355171,0.03333333333355171,TIMEOUT,HOLD
T0576,LONG_7_001,2024-01-15T10:04:00.000000000Z,2024-01-15T10:04:00.000000000Z,LONG,7.0,harvester,7.0,5.9000000000009045,1.0,0.8428571428572721,TP_HIT,HOLD
T0577,LONG_7_001,2024-01-15T10:07:00.000000000Z,2024-01-15T10:07:00.000000000Z,LONG,7.0,harvester,-7.0,4.500000000000615,-1.0,0.6428571428572306,SL_HIT,HOLD
T0578,LONG_7_001,2024-01-15T10:10:00.000000000Z,2024-01-15T10:10:00.000000000Z,LONG,7.0,harvester,7.0,6.200000000000649,1.0,0.8857142857143785,TP_HIT,HOLD
T0579,LONG_7_001,2024-01-15T10:13:00.000000000Z,2024-01-15T10:13:00.000000000Z,LONG,7.0,harvester,7.0,4.599999999999049,1.0,0.6571428571427214,TP_HIT,HOLD
T0580,LONG_7_001,2024-01-15T10:16:00.000000000Z,2024-01-15T10:16:00.000000000Z,LONG,7.0,harvester,7.0,7.600000000000939,1.0,1.08571428571442,TP_HIT,HOLD
T0581,LONG_7_001,2024-01-15T10:19:00.000000000Z,2024-01-15T10:19:00.000000000Z,LONG,7.0,harvester,7.0,10.40000000000152,1.0,1.4857142857145027,TP_HIT,HOLD
T0582,LONG_7_001,2024-01-15T10:22:00.000000000Z,2024-01-15T10:22:00.000000000Z,LONG,7.0,harvester,7.0,11.200000000000099,1.0,1.600000000000014,TP_HIT,HOLD
T0583,LONG_7_001,2024-01-15T10:25:00.000000000Z,2024-01-15T10:25:00.000000000Z,LONG,7.0,harvester,7.0,14.100000000001334,1.0,2.0142857142859047,TP_HIT,HOLD
T0584,LONG_7_001,2024-01-15T10:28:00.000000000Z,2024-01-15T10:28:00.000000000Z,LONG,7.0,harvester,7.0,0.10000000000065512,1.0,0.014285714285807874,TP_HIT,HARVEST
T0585,LONG_7_001,2024-01-15T10:31:00.000000000Z,2024-01-15T10:31:00.000000000Z,LONG,7.0,harvester,7.0,14.799999999999258,1.0,2.114285714285608,TP_HIT,HOLD
T0586,LONG_7_001,2024-01-15T10:34:00.000000000Z,2024-01-15T10:34:00.000000000Z,LONG,7.0,harvester,7.0,18.599999999999728,1.0,2.6571428571428184,TP_HIT,HOLD
T0587,LONG_7_001,2024-01-15T10:37:00.000000000Z,2024-01-15T10:37:00.000000000Z,LONG,7.0,harvester,7.0,19.799999999998708,1.0,2.828571428571244,TP_HIT,HOLD
T0588,LONG_7_001,2024-01-15T10:40:00.000000000Z,2024-01-15T10:40:00.000000000Z,LONG,7.0,harvester,7.0,17.700000000000493,1.0,2.528571428571499,TP_HIT,HOLD
T0589,LONG_7_001,2024-01-15T10:43:00.000000000Z,2024-01-15T10:43:00.000000000Z,LONG,7.0,harvester,7.0,16.599999999999948,1.0,2.371428571428564,TP_HIT,HOLD
T0590,LONG_7_001,2024-01-15T10:46:00.000000000Z,2024-01-15T10:46:00.000000000Z,LONG,7.0,harvester,7.0,18.20000000000155,1.0,2.6000000000002212,TP_HIT,HOLD
T0591,LONG_7_001,2024-01-15T10:49:00.000000000Z,2024-01-15T10:49:00.000000000Z,LONG,7.0,harvester,7.0,14.299999999998203,1.0,2.042857142856886,TP_HIT,HOLD
T0592,LONG_7_001,2024-01-15T10:52:00.000000000Z,2024-01-15T10:52:00.000000000Z,LONG,7.0,harvester,7.0,11.000000000001009,1.0,1.5714285714287155,TP_HIT,HOLD
T0593,LONG_7_001,2024-01-15T10:55:00.000000000Z,2024-01-15T10:55:00.000000000Z,LONG,7.0,harvester,7.0,10.499999999999954,1.0,1.4999999999999933,TP_HIT,HOLD
T0594,LONG_7_001,2024-01-15T10:58:00.000000000Z,2024-01-15T10:58:00.000000000Z,LONG,7.0,harvester,7.0,6.800000000000139,1.0,0.9714285714285913,TP_HIT,HOLD
T0595,LONG_7_001,2024-01-15T11:01:00.000000000Z,2024-01-15T11:01:00.000000000Z,LONG,7.0,harvester,7.0,16.40000000000086,1.0,2.3428571428572655,TP_HIT,HOLD
T0596,LONG_7_001,2024-01-15T11:04:00.000000000Z,2024-01-15T11:04:00.000000000Z,LONG,7.0,harvester,7.0,12.399999999999078,1.0,1.7714285714284397,TP_HIT,HOLD
T0597,LONG_7_001,2024-01-15T11:07:00.000000000Z,2024-01-15T11:07:00.000000000Z,LONG,7.0,harvester,7.0,12.599999999998168,1.0,1.7999999999997383,TP_HIT,HOLD
T0598,LONG_7_001,2024-01-15T11:10:00.000000000Z,2024-01-15T11:10:00.000000000Z,LONG,7.0,harvester,7.0,14.600000000000168,1.0,2.08571428571431,TP_HIT,HOLD
T0599,LONG_7_001,2024-01-15T11:13:00.000000000Z,2024-01-15T11:13:00.000000000Z,LONG,7.0,harvester,7.0,14.599999999997948,1.0,2.0857142857139928,TP_HIT,HOLD
T0600,LONG_7_001,2024-01-15T11:16:00.000000000Z,2024-01-15T11:16:00.000000000Z,LONG,7.0,harvester,7.0,12.600000000000389,1.0,1.8000000000000556,TP_HIT,HOLD
T0601,LONG_7_001,2024-01-15T11:19:00.000000000Z,2024-01-15T11:19:00.000000000Z,LONG,7.0,harvester,7.0,12.499999999999734,1.0,1.7857142857142476,TP_HIT,HOLD
T0602,LONG_7_001,2024-01-15T11:22:00.000000000Z,2024-01-15T11:22:00.000000000Z,LONG,7.0,harvester,7.0,10.40000000000152,1.0,1.4857142857145027,TP_HIT,HOLD
T0603,LONG_7_001,2024-01-15T11:25:00.000000000Z,2024-01-15T11:25:00.000000000Z,LONG,7.0,harvester,7.0,6.399999999999739,1.0,0.9142857142856771,TP_HIT,DECAY_EXIT
T0604,LONG_7_001,2024-01-15T11:28:00.000000000Z,2024-01-15T11:28:00.000000000Z,LONG,7.0,harvester,7.0,6.099999999999994,1.0,0.8714285714285707,TP_HIT,DECAY_EXIT
T0605,LONG_7_001,2024-01-15T11:31:00.000000000Z,2024-01-15T11:31:00.000000000Z,LONG,7.0,harvester,7.0,4.20000000000087,1.0,0.6000000000001242,TP_HIT,DECAY_EXIT
T0606,LONG_7_001,2024-01-15T11:34:00.000000000Z,2024-01-15T11:34:00.000000000Z,LONG,7.0,harvester,7.0,6.699999999999484,1.0,0.9571428571427835,TP_HIT,DECAY_EXIT
T0607,LONG_7_001,2024-01-15T11:37:00.000000000Z,2024-01-15T11:37:00.000000000Z,LONG,7.0,harvester,7.0,3.9999999999995595,1.0,0.5714285714285084,TP_HIT,DECAY_EXIT
T0608,LONG_7_001,2024-01-15T11:40:00.000000000Z,2024-01-15T11:40:00.000000000Z,LONG,7.0,harvester,7.0,1.900000000001345,1.0,0.2714285714287636,TP_HIT,DECAY_EXIT
T0609,LONG_7_001,2024-01-15T11:43:00.000000000Z,2024-01-15T11:43:00.000000000Z,LONG,7.0,harvester,7.0,4.20000000000087,1.0,0.6000000000001242,TP_HIT,DECAY_EXIT
T0610,LONG_7_001,2024-01-15T11:46:00.000000000Z,2024-01-15T11:46:00.000000000Z,LONG,7.0,harvester,7.0,7.399999999999629,1.0,1.057142857142804,TP_HIT,DECAY_EXIT
T0611,LONG_7_001,2024-01-15T11:49:00.000000000Z,2024-01-15T11:49:00.000000000Z,LONG,7.0,harvester,7.0,6.200000000000649,1.0,0.8857142857143785,TP_HIT,DECAY_EXIT
T0612,LONG_7_001,2024-01-15T11:52:00.000000000Z,2024-01-15T11:52:00.000000000Z,LONG,7.0,harvester,7.0,6.800000000000139,1.0,0.9714285714285913,TP_HIT,DECAY_EXIT
T0613,LONG_7_001,2024-01-15T11:55:00.000000000Z,2024-01-15T11:55:00.000000000Z,LONG,7.0,harvester,7.0,3.5000000000007248,1.0,0.5000000000001036,TP_HIT,DECAY_EXIT
T0614,LONG_7_001,2024-01-15T11:58:00.000000000Z,2024-01-15T11:58:00.000000000Z,LONG,7.0,harvester,7.0,-0.8000000000008001,1.0,-0.11428571428582858,TP_HIT,DECAY_EXIT
T0615,LONG_7_001,2024-01-15T12:01:00.000000000Z,2024-01-15T12:01:00.000000000Z,LONG,7.0,harvester,7.0,2.80000000000058,1.0,0.40000000000008284,TP_HIT,DECAY_EXIT
T0616,LONG_7_002,2024-01-15T13:09:00.000000000Z,2024-01-15T13:09:00.000000000Z,LONG,7.0,harvester,7.0,-2.1999999999988695,1.0,-0.3142857142855528,TP_HIT,DECAY_EXIT
T0617,LONG_7_002,2024-01-15T13:12:00.000000000Z,2024-01-15T13:12:00.000000000Z,LONG,7.0,harvester,-7.0,-4.00000000000178,-1.0,-0.5714285714288257,SL_HIT,DECAY_EXIT
T0618,LONG_7_002,2024-01-15T13:15:00.000000000Z,2024-01-15T13:15:00.000000000Z,LONG,7.0,harvester,7.0,-1.80000000000069,1.0,-0.2571428571429557,TP_HIT,DECAY_EXIT
T0619,LONG_7_002,2024-01-15T13:18:00.000000000Z,2024-01-15T13:18:00.000000000Z,LONG,7.0,harvester,-7.0,1.2999999999996348,-1.0,0.18571428571423354,SL_HIT,HARVEST
T0620,LONG_7_002,2024-01-15T13:21:00.000000000Z,2024-01-15T13:21:00.000000000Z,LONG,7.0,harvester,-7.0,-7.0,-1.0,-1.0,SL_HIT,PANIC
T0621,LONG_7_002,2024-01-15T13:24:00.000000000Z,2024-01-15T13:24:00.000000000Z,LONG,7.0,harvester,-7.0,-7.0,-1.0,-1.0,SL_HIT,PANIC
T0622,LONG_7_002,2024-01-15T13:27:00.000000000Z,2024-01-15T13:27:00.000000000Z,LONG,7.0,harvester,-7.0,0.2999999999997449,-1.0,0.042857142857106414,SL_HIT,HARVEST
T0623,LONG_7_003,2024-01-15T14:13:00.000000000Z,2024-01-15T14:13:00.000000000Z,LONG,7.0,harvester,7.0,7.899999999998464,1.0,1.1285714285712092,TP_HIT,HOLD
T0624,LONG_7_003,2024-01-15T14:16:00.000000000Z,2024-01-15T14:16:00.000000000Z,LONG,7.0,harvester,7.0,8.099999999999774,1.0,1.1571428571428248,TP_HIT,HOLD
T0625,LONG_7_003,2024-01-15T14:19:00.000000000Z,2024-01-15T14:19:00.000000000Z,LONG,7.0,harvester,7.0,10.40000000000152,1.0,1.4857142857145027,TP_HIT,HOLD
T0626,LONG_7_003,2024-01-15T14:22:00.000000000Z,2024-01-15T14:22:00.000000000Z,LONG,7.0,harvester,7.0,9.600000000000719,1.0,1.3714285714286742,TP_HIT,HOLD
T0627,LONG_7_003,2024-01-15T14:25:00.000000000Z,2024-01-15T14:25:00.000000000Z,LONG,7.0,harvester,7.0,7.600000000000939,1.0,1.08571428571442,TP_HIT,HOLD
T0628,LONG_7_003,2024-01-15T14:28:00.000000000Z,2024-01-15T14:28:00.000000000Z,LONG,7.0,harvester,7.0,7.099999999999884,1.0,1.0142857142856978,TP_HIT,HOLD
T0629,LONG_7_003,2024-01-15T14:31:00.000000000Z,2024-01-15T14:31:00.000000000Z,LONG,7.0,harvester,7.0,6.200000000000649,1.0,0.8857142857143785,TP_HIT,HOLD
T0630,LONG_7_003,2024-01-15T14:34:00.000000000Z,2024-01-15T14:34:00.000000000Z,LONG,7.0,harvester,7.0,6.700000000001705,1.0,0.9571428571431007,TP_HIT,HOLD
T0631,LONG_7_003,2024-01-15T14:37:00.000000000Z,2024-01-15T14:37:00.000000000Z,LONG,7.0,harvester,7.0,0.1999999999990898,1.0,0.028571428571298543,TP_HIT,HARVEST
T0632,LONG_7_003,2024-01-15T14:40:00.000000000Z,2024-01-15T14:40:00.000000000Z,LONG,7.0,harvester,7.0,4.3999999999999595,1.0,0.6285714285714228,TP_HIT,HOLD
T0633,LONG_7_003,2024-01-15T14:43:00.000000000Z,2024-01-15T14:43:00.000000000Z,LONG,7.0,harvester,7.0,6.900000000000794,1.0,0.9857142857143992,TP_HIT,HOLD
T0634,LONG_7_003,2024-01-15T14:46:00.000000000Z,2024-01-15T14:46:00.000000000Z,LONG,7.0,harvester,7.0,7.800000000000029,1.0,1.1142857142857185,TP_HIT,HOLD
T0635,LONG_7_003,2024-01-15T14:50:00.000000000Z,2024-01-15T14:50:00.000000000Z,LONG,7.0,harvester,7.0,11.000000000001009,1.0,1.5714285714287155,TP_HIT,HOLD
T0636,LONG_7_003,2024-01-15T14:53:00.000000000Z,2024-01-15T14:53:00.000000000Z,LONG,7.0,harvester,7.0,0.1999999999990898,1.0,0.028571428571298543,TP_HIT,HARVEST
T0637,LONG_7_003,2024-01-15T14:56:00.000000000Z,2024-01-15T14:56:00.000000000Z,LONG,7.0,harvester,7.0,7.099999999999884,1.0,1.0142857142856978,TP_HIT,HOLD
T0638,LONG_7_003,2024-01-15T14:59:00.000000000Z,2024-01-15T14:59:00.000000000Z,LONG,7.0,harvester,7.0,5.799999999998029,1.0,0.828571428571147,TP_HIT,HOLD
T0639,LONG_7_003,2024-01-15T15:02:00.000000000Z,2024-01-15T15:02:00.000000000Z,LONG,7.0,harvester,7.0,6.500000000000394,1.0,0.9285714285714849,TP_HIT,HOLD
T0640,LONG_7_003,2024-01-15T15:05:00.000000000Z,2024-01-15T15:05:00.000000000Z,LONG,7.0,harvester,7.0,3.20000000000098,1.0,0.4571428571429971,TP_HIT,HOLD
T0641,LONG_7_003,2024-01-15T15:08:00.000000000Z,2024-01-15T15:08:00.000000000Z,LONG,7.0,harvester,7.0,5.700000000001815,1.0,0.8142857142859735,TP_HIT,HOLD
T0642,LONG_7_003,2024-01-15T15:11:00.000000000Z,2024-01-15T15:11:00.000000000Z,LONG,7.0,harvester,7.0,7.200000000000539,1.0,1.0285714285715055,TP_HIT,HOLD
T0643,LONG_7_003,2024-01-15T15:14:00.000000000Z,2024-01-15T15:14:00.000000000Z,LONG,7.0,harvester,7.0,7.200000000000539,1.0,1.0285714285715055,TP_HIT,HOLD
T0644,LONG_7_003,2024-01-15T15:17:00.000000000Z,2024-01-15T15:17:00.000000000Z,LONG,7.0,harvester,7.0,5.700000000001815,1.0,0.8142857142859735,TP_HIT,HOLD
T0645,LONG_7_003,2024-01-15T15:20:00.000000000Z,2024-01-15T15:20:00.000000000Z,LONG,7.0,harvester,7.0,6.500000000000394,1.0,0.9285714285714849,TP_HIT,HOLD
T0646,LONG_7_003,2024-01-15T15:23:00.000000000Z,2024-01-15T15:23:00.000000000Z,LONG,7.0,harvester,7.0,6.00000000000156,1.0,0.8571428571430799,TP_HIT,HOLD
T0647,LONG_7_003,2024-01-15T15:26:00.000000000Z,2024-01-15T15:26:00.000000000Z,LONG,7.0,harvester,-7.0,0.8000000000008001,-1.0,0.11428571428582858,SL_HIT,HOLD
T0648,LONG_7_003,2024-01-15T15:29:00.000000000Z,2024-01-15T15:29:00.000000000Z,LONG,7.0,harvester,7.0,2.100000000000435,1.0,0.3000000000000621,TP_HIT,HOLD
T0649,LONG_7_003,2024-01-15T15:32:00.000000000Z,2024-01-15T15:32:00.000000000Z,LONG,7.0,harvester,7.0,5.20000000000076,1.0,0.7428571428572514,TP_HIT,HOLD
T0650,LONG_7_003,2024-01-15T15:35:00.000000000Z,2024-01-15T15:35:00.000000000Z,LONG,7.0,harvester,7.0,6.500000000000394,1.0,0.9285714285714849,TP_HIT,HOLD
T0651,LONG_7_003,2024-01-15T15:38:00.000000000Z,2024-01-15T15:38:00.000000000Z,LONG,7.0,harvester,7.0,9.00000000000123,1.0,1.2857142857144612,TP_HIT,HOLD
T0652,LONG_7_003,2024-01-15T15:41:00.000000000Z,2024-01-15T15:41:00.000000000Z,LONG,7.0,harvester,7.0,8.00000000000134,1.0,1.1428571428573342,TP_HIT,HOLD
T0653,LONG_7_003,2024-01-15T15:44:00.000000000Z,2024-01-15T15:44:00.000000000Z,LONG,7.0,harvester,7.0,6.00000000000156,1.0,0.8571428571430799,TP_HIT,HOLD
T0654,LONG_7_003,2024-01-15T15:47:00.000000000Z,2024-01-15T15:47:00.000000000Z,LONG,7.0,harvester,7.0,5.1000000000001044,1.0,0.7285714285714435,TP_HIT,HOLD
T0655,LONG_7_003,2024-01-15T15:50:00.000000000Z,2024-01-15T15:50:00.000000000Z,LONG,7.0,harvester,0.5000000000010552,0.5000000000010552,0.07142857142872217,0.07142857142872217,TIMEOUT,HOLD
T0656,LONG_7_003,2024-01-15T15:53:00.000000000Z,2024-01-15T15:53:00.000000000Z,LONG,7.0,harvester,-1.1999999999989797,0.2999999999997449,-0.17142857142842566,0.042857142857106414,TIMEOUT,HARVEST
T0657,LONG_8_001,2024-01-15T10:04:00.000000000Z,2024-01-15T10:04:00.000000000Z,LONG,8.0,harvester,8.0,5.9000000000009045,1.0,0.7375000000001131,TP_HIT,HOLD
T0658,LONG_8_001,2024-01-15T10:07:00.000000000Z,2024-01-15T10:07:00.000000000Z,LONG,8.0,harvester,4.500000000000615,4.500000000000615,0.5625000000000768,0.5625000000000768,TIMEOUT,HOLD
T0659,LONG_8_001,2024-01-15T10:10:00.000000000Z,2024-01-15T10:10:00.000000000Z,LONG,8.0,harvester,8.0,6.200000000000649,1.0,0.7750000000000812,TP_HIT,HOLD
T0660,LONG_8_001,2024-01-15T10:13:00.000000000Z,2024-01-15T10:13:00.000000000Z,LONG,8.0,harvester,8.0,4.599999999999049,1.0,0.5749999999998812,TP_HIT,HOLD
T0661,LONG_8_001,2024-01-15T10:16:00.000000000Z,2024-01-15T10:16:00.000000000Z,LONG,8.0,harvester,8.0,7.600000000000939,1.0,0.9500000000001174,TP_HIT,HOLD
T0662,LONG_8_001,2024-01-15T10:19:00.000000000Z,2024-01-15T10:19:00.000000000Z,LONG,8.0,harvester,8.0,10.40000000000152,1.0,1.30000000000019,TP_HIT,HOLD
T0663,LONG_8_001,2024-01-15T10:22:00.000000000Z,2024-01-15T10:22:00.000000000Z,LONG,8.0,harvester,8.0,11.200000000000099,1.0,1.4000000000000123,TP_HIT,HOLD
T0664,LONG_8_001,2024-01-15T10:25:00.000000000Z,2024-01-15T10:25:00.000000000Z,LONG,8.0,harvester,8.0,14.100000000001334,1.0,1.7625000000001667,TP_HIT,HOLD
T0665,LONG_8_001,2024-01-15T10:28:00.000000000Z,2024-01-15T10:28:00.000000000Z,LONG,8.0,harvester,8.0,0.10000000000065512,1.0,0.01250000000008189,TP_HIT,HARVEST
T0666,LONG_8_001,2024-01-15T10:31:00.000000000Z,2024-01-15T10:31:00.000000000Z,LONG,8.0,harvester,8.0,14.799999999999258,1.0,1.8499999999999073,TP_HIT,HOLD
T0667,LONG_8_001,2024-01-15T10:34:00.000000000Z,2024-01-15T10:34:00.000000000Z,LONG,8.0,harvester,8.0,18.599999999999728,1.0,2.324999999999966,TP_HIT,HOLD
T0668,LONG_8_001,2024-01-15T10:37:00.000000000Z,2024-01-15T10:37:00.000000000Z,LONG,8.0,harvester,8.0,19.799999999998708,1.0,2.4749999999998384,TP_HIT,HOLD
T0669,LONG_8_001,2024-01-15T10:40:00.000000000Z,2024-01-15T10:40:00.000000000Z,LONG,8.0,harvester,8.0,17.700000000000493,1.0,2.2125000000000616,TP_HIT,HOLD
T0670,LONG_8_001,2024-01-15T10:43:00.000000000Z,2024-01-15T10:43:00.000000000Z,LONG,8.0,harvester,8.0,16.599999999999948,1.0,2.0749999999999935,TP_HIT,HOLD
